class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,210994,na,0,na,0,0,0,0,0,0,327778,3994066,6806828,2117126,24260,856,6753488,0,134,0,2440,3700,11786950,10465206,1904952,1105662,0,0,308,0,0,0,0,0,0,0,0,55632,3615928,8549238,1050116,0,11892,5924,9168,288662,10298230,2641284,15738,16,0,0,4407552,2110952,933566,723918,590780,566684,856168,1818276,1045496,217522,13697262,86,94,956,824,6753488,174338,1014420,886840,237880,189020,184840,201240,138900,138780,153580,168520,67360,210994.52,13697262,13697262,13530670,108759.0,1691836,21168,359780,13270914,1209600,0,na,na,na,11865408.96,0,1390200.96,0,0,0,0,8836,846120,4491282,6132974,1672194,99396,18276,1836,na,0,13697262,na,14596,2278,591478,723812,2242738,9002826,661974,31208,4,0,na,na,na,na,na,na,na,na,na,10914,192,0,0,0,0,0,0,0,0,99448,220560,36834,0,0,546512,88354,14611460,4573324,0,263908,0,0,64288290,5211.54,6664,1453158,2534310,1893752,831542,1631664,1445824,1235394,857850,1346012,41408,0,0
neg,242888,na,na,na,na,na,0,0,0,56,674556,6447114,6676576,1037936,11064,0,5752588,0,0,na,12312,21890,13212684,12246678,2701404,871654,na,0,0,0,na,na,0,0,0,0,0,91068,4108928,4040594,6606712,0,21030,25656,38540,81408,6251154,8428730,784,0,0,0,5418116,3714088,1819842,1246492,907220,701976,729906,308958,704,0,15928486,na,na,na,na,5752588,160790,1742396,952480,272440,243560,249200,214440,195540,212680,219880,166820,21620,242888.48,15928486,15928486,na,78201.0,na,na,173020,na,1209600,na,na,na,na,13449625.92,0,1391964.48,na,na,0,0,129048,3519704,7236126,3581852,332688,39326,8286,272,na,na,15928486,na,12202,2844,1060830,549634,6652544,6246646,319432,3170,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,67774,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1481532,2155716,1826942,1129288,2602466,2772950,1798426,588574,483414,7994,na,na
neg,38498,na,152,118,0,0,0,0,0,8466,423916,1490166,540092,60864,1382,0,1133898,0,0,0,15822,25218,2235130,1944560,689770,252696,0,0,0,0,658,172,0,0,0,0,0,90190,1057810,316866,1060020,0,4740,1874,1676,19882,1155984,1321174,19554,2,0,0,746122,523264,382378,272314,117810,84794,89218,294602,14320,64,2941072,634,48,1586,2,1133898,32996,478034,208004,339120,270100,na,na,na,na,na,na,75500,38497.5,2941072,2941072,2937302,16924,798,48638,516980,2524886,1209600,66364,0,84,0,2179883.52,0,343211.52,0,0,0,0,127412,835870,1051484,469916,32368,5948,1836,52,354,362,2941072,na,3664,458,69512,159606,113458,1830980,328542,18444,222,0,246,472,2092508,711352,26,65452,0,0,2199360,1706,150,0,0,0,0,0,0,0,0,17120,21638,5696,0,0,88668,11418,282860,33914,0,0,0,0,37497500,1148.32,1084,364024,327604,278264,152046,467738,915200,17670,1880,460,0,0,0
neg,10,0,24,12,10,12,0,0,0,0,14,2662,5024,0,0,0,3168,0,0,0,0,0,19654,17038,9670,868,0,0,0,0,2,14,0,0,0,0,0,0,0,4120,3580,0,1292,26,22,26,68,6224,42,0,0,0,6366,304,60,34,244,498,70,58,48,18,29348,0,0,4,0,3168,236,6406,3240,na,na,na,na,na,na,na,na,9500,10.59,29348,29348,30600,30,0,2798,29180,7750,1209600,260,0,12,0,2285.76,0,4196.16,4,32,0,0,0,1838,4066,1736,60,0,0,0,12,34,29348,0,1140,16,84,312,48,2816,2840,432,12,0,28,24,2026,70,0,8,0,0,3098,106,90,0,0,0,0,0,0,0,0,184,0,0,610,810,8,6,920,296,29820,12,0,0,0,208.3,76,5542,1888,228,8,14,12,8,0,0,0,0,0
neg,55332,na,254,242,0,0,0,0,0,0,137158,1314144,1897806,177568,900,0,1579112,0,0,0,778,1706,3241698,2884340,429998,269798,0,0,0,0,766,226,0,0,0,0,0,104806,695136,1047476,1680158,0,4330,1086,1606,20344,2252856,1246734,620,0,0,0,1017410,938340,411598,281670,216598,295710,366248,2,0,0,3673474,0,80,788,38,1579112,31280,175616,251294,123040,120960,169880,na,na,na,na,na,6720,55331.53,3673474,3673474,3612876,22954,18916,118392,34860,3527576,1209600,112658,4,98,0,3130560,0,392000.64,0,0,0,0,5422,445544,1603108,1270268,185858,13174,3668,534,4,36,3673474,na,6814,830,9190,262886,169808,2508014,547806,21824,404,0,352,624,3050274,264066,0,46074,0,12,3161750,3364,11532,0,0,0,0,0,0,0,0,19308,39734,16590,0,0,88146,15864,7115020,982790,0,0,0,0,6505840,1635.96,2024,415334,718108,395870,198412,419118,399818,435924,253390,282374,9228,0,0
neg,65912,na,1078,1016,0,0,0,0,0,0,4008,969960,3010674,450148,34702,4486,2105672,0,0,0,0,0,3847854,3236834,822052,547492,0,0,1092,0,2232,530,0,0,0,0,0,0,1501908,1541978,1430092,0,8254,460,1146,25878,2809834,1625312,3094,0,0,0,1347188,1307500,397726,285670,207776,158220,264442,505328,128,0,4670470,406,290,23368,16,2105672,63820,377880,440614,215960,187980,226540,na,na,na,na,na,184580,65911.72,4670470,4670470,4673108,30970,19222,99040,1034700,4473978,1209600,120018,0,90,0,3693624,0,771920.64,0,0,0,0,0,139660,1772310,2234258,296146,24020,7034,550,992,1014,4670470,na,11300,692,66652,300748,181680,1431300,2414550,66154,902,0,1416,1322,3649588,794984,0,360,0,24,3731244,2494,436,0,0,0,0,0,0,0,0,32866,42748,12902,0,0,113748,24592,122000,57982,4228770,604,0,0,0,2006.8,1718,808190,755052,342164,193330,555310,814458,818780,172684,14010,0,0,0
neg,16990,0,98,84,0,0,0,0,0,100,196432,784546,251684,62372,8754,0,647266,0,82,0,1138,1582,1162732,1021528,387624,118086,0,0,0,0,186,706,0,0,0,0,0,0,154,717072,586662,0,3634,580,810,968,1724,37034,1259018,2,118,0,663188,238714,98220,64218,46136,34216,28616,25724,15336,89520,1551650,966,1446,9072,2,647266,15752,239832,147386,303500,na,na,na,na,na,na,na,82380,16990.6,1551650,1551650,1542178,6135.0,386,32738,340020,1304478,1209600,37294,0,42,0,925137.6,90318.72,285769.92,56,286,0,12,10922,187052,527382,321516,210180,38862,7624,338,100,132,1551650,0,3744,208,192240,95328,73764,797958,131760,8844,42,0,68,1258,932930,446166,0,2284,0,0,938426,1692,470,0,0,290,90466,0,0,0,0,6506,3738,1464,2219652,346572,33316,5964,7320,3260,1439828,5552,0,0,37070,545.0,508,392136,189798,94252,34472,66574,86454,134378,301126,4692,6,0,0
neg,30612,na,1048,946,0,0,0,0,0,0,12428,427800,1078752,575562,69108,10226,1044486,0,0,0,0,0,1843212,1477452,511412,323070,0,0,0,0,1898,476,0,0,0,0,0,192658,1264992,635094,81132,0,1858,1052,998,50712,1549638,568010,1608,0,0,0,728434,547462,189486,132104,100346,81448,109928,264150,20518,0,2354978,126,118,1558,4,1044486,36532,255042,254458,240360,na,na,na,na,na,na,na,266700,30612.24,2354978,2354978,2354348,15530,4094,111306,1140960,2173876,1209600,83936,0,98,0,1804534.08,18741.12,348710.4,0,0,0,0,10,65374,575218,1047016,448124,32628,4996,510,326,336,2354978,na,2906,414,11792,246480,86208,1252366,559708,13770,232,0,1492,1228,1778862,63484,0,380,0,22,1816174,1672,180,0,0,170,18852,0,0,0,0,18660,27260,6182,0,0,60780,17820,156800,30492,2107834,2904,0,0,29612240,916.56,888,381380,411488,301798,141254,241268,236260,303452,142590,14110,276,0,0
neg,33284,na,0,na,0,0,0,0,0,178,176746,980614,854256,149284,164,0,1044540,0,0,0,5192,10042,1964132,1776196,304930,144244,0,0,0,0,0,0,0,0,0,0,0,26862,1072420,512348,549612,0,1804,816,1104,1522,90474,2020700,44820,2,0,0,901382,365974,160718,120498,101412,101974,155544,247080,6660,0,2274834,52,38,1226,54,1044540,24812,147150,156730,174380,1310700,1310700,1310700,1310700,1310700,1310700,1310700,124820,33283.0,2274834,2274834,na,13506,206894,103182,1058240,na,1209600,0,na,na,na,1930999.68,0,227692.8,na,na,0,0,67060,547810,966148,529786,41444,7616,1368,10,na,0,2274834,na,2156,392,73706,121840,129582,1533552,292268,7738,8,0,na,na,na,na,na,na,na,na,na,1928,62,0,0,0,0,0,0,0,0,13430,40768,7888,0,0,78286,12488,2877040,507872,0,0,0,0,4712570,na,na,244460,415426,274538,144266,312524,325728,233434,126292,84132,442,0,0
neg,29998,na,na,na,0,0,0,0,0,0,45324,974160,823110,38618,144,0,945304,0,0,na,142,394,1702042,1526274,266148,142148,0,0,0,0,0,0,0,0,0,0,0,69304,947860,168358,695834,0,2296,346,586,718,36886,1771716,68804,4,0,0,642124,349244,154270,111318,90878,130534,298780,104204,4,0,1968624,16,158,446,96,945304,22116,148290,117130,168200,0,0,0,0,0,0,0,94140,29998,1968624,1968624,na,13660,374338,na,755000,na,1209600,0,na,na,na,1751103.36,0,127426.56,na,na,0,0,4926,444092,1011448,376616,32992,9248,2004,30,na,0,1968624,na,2818,300,75064,63662,170356,1383348,180960,4848,0,0,na,na,na,na,na,na,na,na,na,1102,72,na,na,na,na,na,na,na,na,12276,33002,7430,0,0,72692,10404,2264060,1422906,0,0,0,0,na,na,na,140208,363770,278764,147622,344606,286680,181540,87096,50926,144,0,0
neg,41624,na,148,132,0,0,0,0,0,0,784,70742,1820172,793566,27880,888,1093942,0,0,0,0,0,2238240,1803546,994030,389838,0,0,0,0,520,162,0,0,0,0,0,42104,1262318,1381260,28350,0,1930,1564,7370,30496,1940410,732036,226,0,0,0,1010330,609572,200416,173798,156132,141260,207076,215448,0,0,3232606,36,52,274,20,1093942,31964,644604,340978,470320,359380,na,na,na,na,na,na,158380,41623.34,3232606,3232606,3225110,17763.0,12,77666,808340,2714032,1209600,64576,4,100,0,2174860.8,0,537602.88,0,0,0,0,0,1042,630524,1599338,455832,22750,4466,80,234,240,3232606,na,3672,412,93760,331442,158906,1590684,523268,11714,174,0,254,378,2192768,42908,0,692,0,58,2207512,1818,250,0,0,0,0,0,0,0,0,20078,47258,15880,0,0,78790,11122,5147480,519912,0,0,0,0,1906190,1016.86,1038,556450,347252,233452,138612,304570,323908,272402,195034,338964,3388,0,0
neg,23922,na,158,90,0,0,0,0,0,0,974,118344,999098,604698,46454,1824,852216,0,32,0,0,0,1619478,1471474,289926,114854,0,0,0,0,198,66,0,0,0,0,0,63022,304812,882362,521196,0,4130,2432,4288,17180,58136,1684928,298,0,0,0,707702,424742,137062,99450,82042,83488,106076,130616,214,0,1909736,66,160,368,2,852216,20662,161288,128160,195660,na,na,na,na,na,na,na,91360,23922.72,1909736,1909736,1916206,10301.0,6862,67938,697020,1771392,1209600,45004,0,48,0,1425770.88,0,343019.52,62,572,0,0,0,13556,434002,904312,403878,13694,1856,94,10,22,1909736,na,3828,272,44800,164516,131892,998218,416658,11014,194,0,250,394,786434,80990,104,18842,0,0,1443492,1116,214,0,0,0,0,0,0,0,0,9676,25508,4630,0,0,45090,8540,1249920,166320,918522,2914,0,0,1007830,898.18,650,358614,331158,195630,96920,228572,319584,174556,59550,6808,0,0,0
neg,40134,na,222,166,0,0,0,0,0,0,268,260554,1833580,688662,48052,2972,1369066,0,0,0,0,0,2572088,2325828,398060,196762,0,0,5618,0,260,68,0,0,0,0,0,51592,1450212,1199288,132996,0,1876,1066,1366,37578,1800178,992000,24,0,0,0,1310220,582274,238564,153684,115940,109330,137224,186708,144,0,2970698,128,442,200,0,1369066,37794,211786,185604,165640,165480,na,na,na,na,na,na,62320,40133.85,2970698,2970698,2980702,15854,7142,51856,545880,2834088,1209600,94370,0,234,0,2434061.76,0,398116.8,0,0,0,0,0,46092,901512,1362750,480086,36336,7074,238,8,20,2970698,na,3694,564,11142,338488,128750,1701268,639732,10416,34,0,334,252,2239356,58966,26,36730,0,0,2454974,2194,294,0,0,0,0,0,0,0,0,17314,48456,7746,0,0,113488,18120,337300,61922,0,0,0,0,1071750,1046.78,1072,421376,555012,436860,234306,447158,370206,218804,97706,52628,32,0,0
neg,6,0,2130706432,38,0,0,0,0,0,0,4458,7724,7800,0,0,0,3012,0,0,0,144,250,26810,21296,26706,2648,0,0,0,0,24,36,0,0,0,0,0,0,0,0,19982,0,164,42,852,360,78,5952,12534,0,0,0,18104,672,194,96,164,108,444,40,14,146,53686,2,12,4,0,3012,424,18844,7712,na,na,na,na,na,na,na,na,26340,6.96,53686,53686,59634,47.0,0,5198,53260,20098,1209600,526,2,0,0,6216,0,12679.68,6,68,0,0,2372,5790,9920,1118,760,22,0,0,2,6,53686,0,1292,30,56,1174,3270,5342,7428,1364,26,0,82,120,7764,232,0,2,0,0,7768,108,182,0,0,0,0,0,0,0,0,578,0,0,1062,290,152,34,3700,362,35972,8,0,0,0,1.38,108,14170,5372,330,58,46,6,0,0,0,0,0,8
neg,1460,na,54,na,0,0,0,0,0,12644,85858,18436,3796,0,0,0,40402,0,0,0,7344,10730,94908,85748,36282,10802,2,0,0,0,62,112,0,0,0,0,0,0,0,9500,111234,0,132,36,78,70,53218,67200,0,0,0,0,53376,17130,16092,19446,7052,3164,1864,1636,874,100,138610,8,6,30,0,40402,1178,16464,19672,na,na,na,na,na,na,na,na,35760,1460.98,138610,138610,140008,638,696,13520,138080,120734,1209600,0,na,na,na,74446.08,0,45134.4,0,34,0,3798,63402,46760,4698,1856,176,44,0,0,na,0,138610,na,1126,36,15850,16738,22216,64556,212,0,0,0,na,na,na,na,na,na,na,na,na,218,116,0,0,0,0,0,0,0,0,960,40,38,0,0,1746,292,550640,61200,0,0,0,0,461010,96.12,118,47032,13008,5604,2602,3388,3550,5886,39390,274,0,0,0
neg,40532,na,222,192,0,0,0,0,0,0,15216,1099012,1278236,112050,7958,56,1087180,0,0,0,0,0,2054316,1527954,706638,425460,0,0,0,0,438,114,0,0,0,0,0,18976,1302278,832700,358574,0,3282,3268,3982,104308,1563782,833822,84,0,0,0,941790,642646,254252,145996,96664,71576,114088,242772,2744,0,2761868,1116,2180,342,6,1087180,41774,332984,367262,336840,280060,na,na,na,na,na,na,79040,40532.7,2761868,2761868,2720234,14909.0,4436,24536,332380,2512528,1209600,66274,0,114,0,2215054.08,0,281536.32,0,0,0,0,0,260742,1291016,857392,89576,10798,2858,146,56,70,2761868,na,5544,750,25434,108496,89060,1583486,658986,40606,166,0,340,430,557404,98238,0,1406,0,50,2233344,2020,204,0,0,0,0,0,0,0,0,27686,28228,5788,0,0,103254,18048,6696840,701880,0,0,0,0,532700,1710.88,1804,306856,395536,322384,202114,822610,243982,113316,103676,2054,0,0,0
neg,70,na,0,na,0,0,0,0,0,0,96,0,9766,6684,0,0,6510,0,0,na,0,0,14800,10676,14690,1550,0,0,0,0,0,0,0,0,0,0,0,0,16546,0,0,0,360,256,698,710,11016,3506,0,0,0,0,13232,1916,696,298,226,86,70,22,0,0,29512,6,16,32,12,6510,434,10468,4206,0,0,0,0,0,0,0,0,14420,70.22,29512,29512,na,32,1282,na,29240,na,1209600,0,na,na,na,8171.52,0,8286.72,na,na,0,0,0,0,3618,11074,1754,74,26,0,na,4,29512,na,108,16,996,1014,1954,6336,5656,466,0,0,na,na,na,na,na,na,na,na,na,70,30,0,0,0,0,0,0,0,0,308,6,6,6670,4546,638,162,21120,3116,0,92,0,0,0,na,na,8966,4804,1800,284,390,286,16,0,0,0,0,0
neg,37078,na,122,110,0,0,0,0,0,0,1240,293156,1563790,725224,10744,0,1055578,0,120,0,0,0,2261554,1907502,450366,306762,0,0,0,0,176,34,0,0,0,0,0,16788,1143014,1372338,62014,0,2768,570,866,155002,1916016,518512,396,24,0,0,1100274,618074,299564,162594,130222,183534,99892,0,0,0,2712412,0,80,604,14,1055578,31024,220302,226702,208320,186280,na,na,na,na,na,na,50700,37078.22,2712412,2712412,2711048,13389.0,786,25986,287900,2594154,1209600,74860,4,64,0,2178715.2,0,412414.08,0,0,0,0,0,77362,854362,1107802,536750,15324,2396,158,6,18,2712412,na,4556,470,46252,210442,166648,1908218,238006,19434,128,0,268,54,2159610,397304,0,1152,0,10,2211464,1820,240,0,0,0,0,0,0,0,0,18098,21976,4996,0,0,91936,13360,228480,25502,0,0,0,0,966930,1073.58,1066,441148,426892,285040,156670,409034,761694,105274,6426,1976,0,0,0
neg,12,2,18,16,0,0,0,0,0,0,6,1500,2996,0,0,0,1374,0,0,0,0,0,8182,6354,3462,690,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4502,0,74,6,0,830,84,3496,12,0,0,0,3042,418,160,68,164,48,390,116,32,64,11662,4,14,4,0,1374,92,1924,1530,na,na,na,na,na,na,na,na,3400,11.99,11662,11662,12600,27.0,0,1112,11580,4526,1209600,230,2,0,0,1469.76,0,2132.16,0,22,0,0,0,346,2970,944,242,0,0,0,0,10,11662,0,928,4,24,438,1308,1682,116,2,0,0,48,96,1946,112,0,0,0,0,2164,30,54,0,0,0,0,0,0,0,0,94,0,0,0,0,22,20,8480,844,2414,18,0,0,0,92.4,34,3158,976,204,44,78,22,20,0,0,0,0,0
neg,8,0,8,8,0,0,0,0,0,0,2,5892,2424,0,0,0,674,0,0,0,0,0,14892,13174,16460,642,0,0,0,0,12,4,0,0,0,0,0,0,0,0,8318,0,50,8,502,616,24,226,6892,0,0,0,7048,230,46,104,192,36,450,52,128,32,31362,0,6,0,0,674,134,14804,1644,na,na,na,na,na,na,na,na,16320,8.46,31362,31362,33950,25.0,0,3090,31180,8358,1209600,204,2,6,0,1610.88,0,5597.76,2,10,0,0,0,5546,1790,754,228,0,0,0,0,0,31362,0,1184,18,10,4,302,3140,3004,618,38,0,0,0,1954,174,0,0,0,0,1954,40,34,0,0,0,0,0,0,0,0,190,0,0,0,0,38,8,2000,200,0,20,0,0,0,0.62,34,6858,1236,84,20,32,88,0,0,0,0,0,0
neg,26,na,24,22,0,0,0,0,0,0,50,832,6432,0,0,0,2844,0,0,0,0,0,6738,4414,6162,1060,0,0,0,0,52,30,0,0,0,0,0,0,7314,0,0,0,56,6,26,12,292,6920,2,0,0,0,6050,990,164,54,22,12,18,4,0,0,12920,0,8,10,0,2844,198,3448,2704,na,na,na,na,na,na,na,na,6100,26.8,12920,12920,15854,15.0,0,1190,12840,7314,1209600,694,0,4,0,4237.44,0,3041.28,0,0,0,0,0,310,6810,194,0,0,0,0,0,6,12920,na,66,6,18,354,1278,1364,3246,968,14,0,48,168,4962,54,0,0,0,44,5032,48,60,0,0,0,0,0,0,0,0,106,0,2,0,0,346,84,480,48,0,0,0,0,0,43.4,32,3388,3220,568,66,70,2,0,0,0,0,0,0
neg,58436,na,108,106,0,0,0,0,0,0,19566,1237770,2053422,291870,14678,508,1607942,5756,0,0,0,0,3206034,2791626,557202,349352,0,0,0,0,140,48,0,0,0,0,0,35944,1611396,758470,1212004,0,3098,1954,3832,40926,1818122,1749118,764,0,0,0,1250318,937952,428516,226970,153816,120992,167710,331464,76,0,3763966,118,9126,1342,14,1607942,47972,301090,253456,164140,151560,219040,na,na,na,na,na,14880,58435.72,3763966,3763966,3764208,22895.0,16810,8240,126980,3617814,1209600,91336,2,78,0,3269306.88,0,345829.44,0,0,0,0,0,195822,2062366,1164852,178014,14464,2254,42,2,10,3763966,na,4948,718,36694,254336,104296,2443596,739406,33698,122,0,158,154,3181884,1353438,0,23470,0,0,3296784,1668,114,0,0,0,0,0,0,0,0,24772,28388,9928,0,0,90568,17386,105500,43904,0,0,0,0,5603620,1557.06,1690,380800,535882,344996,196578,560022,1397600,128442,71278,2216,0,0,0
neg,38808,na,2130706432,130,0,0,0,0,0,0,926,280512,1743058,226566,934,0,943562,0,0,0,0,0,1956318,1632466,430396,281070,0,0,0,0,234,68,0,0,0,0,0,0,678138,1389588,184270,0,1738,768,1564,70686,1811014,363786,2440,0,0,0,643436,559020,156304,104746,104374,298472,385644,0,0,0,2387086,0,2374,660,10,943562,26532,231684,194734,221360,na,na,na,na,na,na,na,204540,38807.91,2387086,2387086,2385426,16283.0,2604,114672,1172980,2251996,1209600,69380,2,86,0,2011174.08,0,239256.96,0,0,0,0,0,13326,517060,1342640,355110,17812,4866,1182,6,22,2387086,na,3314,428,88638,100044,103684,1615322,331892,8542,132,0,240,200,1995006,378662,0,1770,0,16,2033180,1502,118,0,0,0,0,0,0,0,0,16230,43594,14662,0,0,52276,8250,3932600,415766,0,0,0,0,1177900,1124.52,904,256988,330370,229548,121890,237482,277342,209040,190444,392364,6528,0,0
neg,158,0,56,52,0,0,0,0,0,0,12332,29722,2150,0,0,0,15566,0,238,0,0,0,42842,27972,76586,6182,0,0,0,0,38,114,0,0,0,0,0,0,0,5512,38692,0,270,88,110,384,718,6360,36274,0,0,0,36040,3774,1426,774,548,378,256,586,236,186,119530,0,2,2,0,15566,778,62760,13356,na,na,na,na,na,na,na,na,75540,158.73,119530,119530,117788,109.0,78,11338,118520,44396,1209600,2082,2,16,0,14682.24,305.28,14682.24,4,48,0,0,7918,26740,5998,2886,650,12,0,0,0,10,119530,0,1286,60,492,1736,3614,14210,21118,1604,84,0,102,250,16440,370,0,34,0,0,16552,204,176,0,11152,0,0,0,0,0,0,852,0,0,0,0,826,188,61560,6672,0,0,0,0,0,234.42,178,30048,7688,2512,936,1344,814,398,464,0,0,0,0
neg,61520,na,704,590,0,0,0,0,0,0,8764,1749164,1968216,274546,25752,588,2047722,0,0,0,0,0,3547208,2951736,1388572,476110,0,0,0,0,2748,382,0,0,0,0,0,441478,3143678,440546,1328,0,6632,3032,5046,8874,190392,3812378,676,0,0,0,1474908,914838,316644,266228,249684,240996,255064,303676,4992,0,4936516,68,90,994,4,2047722,70804,924002,462132,424180,290580,331920,311640,na,na,na,na,21960,61520.76,4936516,4936516,4941056,24720,13002,3762,89240,4027030,1209600,109154,0,154,0,3544680,0,475987.2,24,2634,0,0,0,192684,1957354,1595206,234174,39246,8126,240,38,44,4936516,na,10614,1382,164984,281730,246502,2267222,1034964,19532,100,0,1206,1288,3295560,52726,0,3732,0,0,3579428,5310,612,0,0,0,0,0,0,0,0,39926,53464,9178,0,0,128324,24260,920420,118638,0,0,0,0,21814210,2933.96,2968,513528,885146,472740,195840,420324,433548,374642,259252,469738,2272,0,0
neg,37928,na,128,88,0,0,0,0,0,3556,130070,885490,1503288,137108,6356,670,1180610,0,0,0,5434,8002,2347618,2026014,421472,265586,0,0,0,0,260,100,0,0,0,0,2688,410534,1788232,375668,89416,0,9158,306,742,26120,1530988,1090126,9096,2,0,0,1221706,426092,176378,138962,126852,141108,199132,231082,5226,0,2775146,126,86,392,2,1180610,33848,201844,218618,174560,190000,na,na,na,na,na,na,50980,37928.12,2775146,2775146,2760552,16205.0,196,30870,349820,2666538,1209600,73386,0,76,0,2346506.88,0,317852.16,0,0,0,0,36966,209352,1107240,1161156,136722,11928,3028,146,10,16,2775146,na,4514,580,47300,137062,125892,1667928,659508,23490,264,0,212,358,2310692,63980,66,27834,0,0,2365894,2086,542,0,0,0,0,0,0,0,0,18188,41784,6774,0,0,102462,13142,130340,14488,0,0,0,0,1289850,1005.7,1296,338814,546602,492214,241296,433108,301948,155524,76652,80032,348,0,0
neg,54054,na,652,600,0,0,0,0,0,0,2804,386004,2145096,1240362,100368,12658,1661720,0,0,0,0,0,3540686,3160650,603684,331354,0,0,0,0,2014,250,0,0,0,0,0,105608,822770,2207770,751144,0,4410,2236,1768,67558,3242322,568974,24,0,0,0,1050618,964548,355146,265036,209558,182570,185614,290942,349794,33466,4144898,66,394,314,56,1661720,39882,377502,225614,158240,180700,168880,na,na,na,na,na,90640,54053.96,4144898,4144898,4148116,30692,4708,48280,509220,3887292,1209600,132982,2,76,0,3192398.4,0,691713.6,0,0,0,0,0,18038,721748,2057060,1040146,43746,6168,386,682,692,4144898,na,5858,556,126358,296374,214702,2691156,536688,15432,168,0,798,772,3083758,165070,0,40,0,8,3209094,1742,100,0,0,0,0,0,0,0,0,21974,44306,15704,0,0,69178,13460,10414640,1069536,0,0,0,0,53045600,1123.24,1292,706572,730340,540440,270986,522804,482120,344108,144238,139854,5830,0,0
neg,36280,0,152,0,0,0,0,0,0,16488,1555964,413168,4120,0,0,0,635012,0,14,0,52566,75824,1781830,1693828,389538,96772,0,0,0,0,310,868,0,0,0,0,0,0,0,473328,1516412,0,1704,910,1134,1462,1944,84724,1875634,20222,2006,0,677640,593348,318982,188336,81624,50184,29726,20702,12984,16214,2224338,416,764,1640,0,635012,15892,226050,162752,210000,na,na,na,na,na,na,na,175680,36279.06,2224338,2224338,2211116,9254,114,99018,1010400,1990938,1209600,37502,0,0,0,1742513.28,18.24,246581.76,32,388,0,44,1094662,841088,46214,5064,2000,648,20,0,0,510,2224338,0,2292,452,45690,138436,55082,1499698,237916,10100,74,0,0,0,0,0,0,0,0,0,0,1470,598,0,0,10,26,0,0,0,0,9128,2516,858,1507950,238228,37468,6342,13904420,1392646,2092298,1650,0,0,0,964.3,934,258846,222946,102404,41766,74380,101706,185392,994660,7640,0,0,0
neg,123936,na,260,na,0,0,0,0,0,0,208028,3627654,3282270,482236,11012,0,4693710,5588,0,0,1050,1866,7297944,6578342,1915198,531366,0,0,0,0,410,38,0,0,0,0,0,136152,3934178,2651942,888928,0,5332,2518,6268,12884,2368216,5193460,22520,2,0,0,2401612,1358410,646618,626164,629598,629786,570020,538184,182542,28266,9215820,786,862,1216,88,4693710,106306,1356188,553940,241780,293640,234300,242320,205120,207680,264640,1310700,208240,123936.25,9215820,9215820,9116692,53688,3460,63604,729780,7611200,1209600,218778,na,na,na,6777679.68,0,825870.72,na,na,0,0,21566,1407672,3896578,2030206,209880,36764,7218,1316,na,50,9215820,na,6426,1398,49788,449112,297276,5649664,1120374,37146,16,0,462,420,5978532,40976,0,52632,274,0,6183512,5200,188,0,0,0,0,0,0,0,0,68304,146398,24280,0,0,194672,33192,392140,51484,0,0,0,0,4520300,na,na,862572,1254278,964234,491812,1040012,947682,801832,506896,701300,40582,0,0
