class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,45156,na,348,174,0,0,0,0,0,0,996,731946,2182064,262146,1366,0,1547882,0,0,0,0,0,2604922,2117474,874852,431538,0,0,0,0,314,72,0,0,0,0,0,0,2364176,245986,568356,0,2006,1428,1820,109062,2365700,698264,238,0,0,0,1258920,606504,343532,295560,324722,346800,2480,0,0,0,3480202,0,100,152,6,1547882,56184,533184,339990,292920,305480,na,na,na,na,na,na,271660,45156.76,3480202,3480202,3473282,18848,33716,101638,1056360,3178518,1209600,109380,0,100,0,2894990.4,0,281714.88,0,0,0,0,0,89540,1305858,1481922,280426,16600,3802,370,582,618,3480202,na,3502,508,76220,182818,121666,2358840,423310,11486,168,0,420,204,2716300,43778,34,65346,0,0,2918326,1796,264,0,0,0,0,0,0,0,0,34548,57592,9924,0,0,90088,11946,318960,37498,0,0,0,0,5156780,990.18,1044,303160,699092,615004,384172,663124,332846,121976,36228,21996,920,0,0
neg,41718,na,2130706432,144,0,0,0,0,0,0,1128,122608,1931986,804028,75130,2254,1277274,0,0,0,0,0,2526806,2127990,567324,332238,0,0,0,0,750,96,0,0,0,0,0,2492,516948,2269212,148482,0,3018,1152,1182,2070,177322,2752116,274,0,0,0,1017872,802156,322208,221358,148660,104730,102076,218074,0,0,3094784,314,14,424,12,1277274,40494,246084,316982,234880,214660,na,na,na,na,na,na,110660,41718.67,3094784,3094784,3088308,16939.0,1812,62452,667860,2937134,1209600,81726,2,74,0,2451137.28,0,482780.16,0,526,0,0,0,24580,587694,1653634,606640,56712,7740,134,60,66,3094784,na,6164,588,20984,313516,137644,1379376,1059642,19128,92,0,286,466,2320762,205068,0,36350,0,14,2483674,2142,340,0,0,0,0,0,0,0,0,26038,25906,9994,0,0,65492,13178,8823560,945040,0,0,0,0,1718710,1178.72,1420,505098,579246,359842,178086,331750,338202,342868,161090,138866,2086,0,0
neg,472,2,34,32,0,0,0,0,0,110,34010,11130,2230,0,0,0,10630,0,0,0,4658,8024,35112,30932,32040,3886,0,0,0,0,22,54,0,0,0,0,0,0,0,40398,7082,0,400,184,228,1260,2734,22606,15640,4428,0,0,29044,12712,2736,1146,662,350,414,286,38,92,71846,14,10,16,0,10630,390,20222,11188,na,na,na,na,na,na,na,na,31500,472.89,71846,71846,71182,154,0,6822,71280,47594,1209600,952,8,10,0,26010.24,0,20466.24,12,54,0,0,34426,7216,4824,982,32,0,0,0,10,14,71846,0,1232,46,628,1016,2344,22728,16920,2526,40,0,88,134,27218,14182,0,0,0,0,27220,126,154,0,0,0,0,0,0,0,0,552,0,0,0,0,462,88,4500,456,0,0,0,0,0,149.9,102,22094,6070,1332,342,928,1346,4768,10600,0,0,0,0
neg,41512,na,3022,2672,0,0,0,0,0,0,792,154900,2170972,1365174,271526,27698,1789746,32500,2642,6712,0,0,2836990,1914838,1665608,780446,0,0,24524,0,6648,998,0,0,0,0,0,0,233362,1035320,2722380,0,7684,6064,5100,57616,2494050,1418850,1508,172,8,10,2149354,754190,265602,177350,138718,131626,151034,221862,1326,0,4503752,28,50,246,8,1789746,104236,551870,1109590,506800,461820,238580,na,na,na,na,na,447600,41511.61,4503752,4503752,4467170,18563.0,5554,76280,863100,3991844,1209600,155254,0,416,0,2749059.84,0,1239590.4,0,0,0,0,0,1404,800342,2151994,927758,100378,9146,40,758,1058,4503752,na,7784,1076,71202,928956,272724,2059546,628888,20636,250,0,4400,3114,2249466,8212,102,842,0,0,2814668,5478,268,0,0,0,0,0,0,0,0,79090,23890,4118,0,0,119348,28620,1863860,231402,1895746,3868,0,0,1531310,2094.98,2372,1288226,1062290,582410,216192,396918,308106,107716,21940,7264,0,0,0
neg,31656,na,0,na,0,0,0,0,0,0,6022,360182,2705700,555296,12710,66,1615390,4986,0,na,0,0,2783850,1954950,1379420,657860,0,0,28424,0,0,0,0,0,0,0,0,0,2674060,964866,1050,0,26946,13284,21452,968268,2472502,137514,10,0,0,0,1007618,1117508,470362,298252,234698,205054,192886,105842,7746,10,4164674,164,250,494,260,1615390,81706,721884,652144,414560,381160,395060,0,0,0,0,0,172620,31655.76,4164674,4164674,na,17797.0,413442,na,520360,na,1209600,0,na,na,na,3323776.32,0,303353.28,na,na,0,0,0,682,1077466,2116934,357918,63724,22046,1206,na,542,4164674,na,9160,1942,314806,522696,1671258,1077522,40916,1676,0,0,na,na,na,na,na,na,na,na,na,4532,616,na,na,na,na,na,na,na,na,60208,6810,1464,7919374,1756544,119920,15556,14958940,2180110,0,25272,0,0,na,na,na,324164,2112226,707430,222124,197376,61368,12994,1930,364,0,0,0
neg,748,na,0,na,0,0,0,0,0,0,104,11352,35038,706,0,0,22066,0,0,0,0,0,54624,51356,9932,1490,0,0,0,0,0,0,0,0,0,0,0,0,30608,14994,1598,0,1696,64,90,88,16610,28652,0,0,0,0,27122,14382,3598,1114,104,48,358,474,0,0,64564,0,4,306,2,22066,332,6662,3244,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,9740,747.06,64564,64564,na,162,578,6342,64360,na,1209600,0,na,na,na,38844.48,0,6695.04,na,na,0,0,0,2986,35826,8282,106,0,0,0,na,0,64564,na,1662,14,1538,2458,1136,32652,7172,564,4,0,na,na,na,na,na,na,na,na,na,64,38,0,0,0,0,0,0,0,0,226,172,64,0,0,390,108,70980,7656,0,0,0,0,0,na,na,8808,4348,1258,1324,3250,28210,2,0,0,0,0,0
neg,768,na,20,18,0,0,0,0,0,0,116,60,45868,19764,0,0,26634,0,0,0,0,0,64332,57168,14496,3920,0,0,0,0,18,12,0,0,0,0,0,0,42388,23420,0,0,196,50,52,222,40932,24352,4,0,0,0,48344,13832,2816,618,150,48,0,0,0,0,78846,0,6,26,0,26634,780,8112,6346,na,na,na,na,na,na,na,na,14200,767.36,78846,78846,81370,168,0,7672,78500,65808,1209600,1486,0,8,0,44198.4,0,21508.8,0,0,0,0,0,0,18678,37260,9628,188,54,0,2,8,78846,na,258,32,614,5466,6854,15214,34738,2578,54,0,22,60,43752,19818,24,48,0,0,45088,116,36,0,0,0,0,0,0,0,0,444,192,46,0,0,1156,272,160,16,0,0,0,0,0,131.28,82,22688,8636,2602,1260,6042,24484,96,0,0,0,0,0
neg,82268,na,962,896,0,0,0,0,0,0,6528,1637436,3356482,578060,15950,920,2472016,0,0,0,94,308,4882220,4157694,916820,631798,0,0,0,0,446,144,0,0,0,0,0,813516,3292810,932164,556886,0,2482,564,1166,113006,3852796,1624806,556,0,0,0,1618626,1388762,583290,478152,453850,461572,518472,92652,0,0,5799894,28,424,380,6,2472016,81732,511440,402482,205100,186060,156060,206040,na,na,na,na,154260,82267.86,5799894,5799894,5801466,37190,4384,89650,951560,5595376,1209600,205296,0,244,0,5058770.88,0,533263.68,0,0,0,0,780,298794,2730790,2222660,318912,18642,4512,286,12,16,5799894,na,6812,796,64726,227864,210964,3728318,1292752,62578,566,0,2284,490,4611968,50638,0,81324,0,20,5091158,4668,540,0,0,0,0,0,0,0,0,41382,89088,15378,0,0,197416,38610,1339080,171686,2255308,15668,0,0,3271070,1781.1,1966,569856,1239498,1024754,492956,816280,626498,384108,203702,233844,3880,0,0
neg,178076,na,0,na,0,0,0,0,0,0,124970,3196916,7689072,2085918,70450,278,6531944,0,0,0,1572,2882,11862594,10714198,1643026,929426,0,0,0,0,0,0,0,0,0,0,0,21532,2993416,8787352,1365304,0,8348,1580,3068,6126,4805670,8333838,8968,6,0,0,5527030,1595368,822860,677038,666576,881770,2227426,769526,10,0,13509810,132,162,1162,610,6531944,142000,679880,959488,137900,133780,117100,138900,136620,137040,154880,148700,17000,178076.85,13509810,13509810,13347010,90212,2317154,1886,171800,13167604,1209600,0,na,na,na,10874238.72,139865.28,2138207.04,na,na,0,0,21210,1450070,6280496,4624700,707458,71448,12006,216,na,0,13509810,na,10748,2206,20612,1748794,1043488,9087284,1227534,26926,12,0,na,na,na,na,na,na,na,na,na,10906,114,0,0,4210,142638,0,0,0,0,80130,153816,28842,0,0,367542,53510,13694360,2367502,0,0,0,0,1558740,na,na,2345378,2730472,1855910,919250,2123112,1492528,777226,366810,512722,44196,0,0
neg,32,na,60,56,0,0,0,0,0,0,98,8484,1292,0,0,0,3928,0,120,0,0,0,16102,12040,7730,1560,0,0,0,0,74,34,0,0,0,0,0,0,9874,0,0,0,88,8,26,24,388,9320,20,0,0,0,7958,1532,264,82,18,10,8,2,0,0,23860,0,6,0,0,3928,282,4162,3548,na,na,na,na,na,na,na,na,7500,31.69,23860,23860,26506,19.0,0,2140,23580,9874,1209600,824,2,2,0,5180.16,0,4631.04,0,0,0,0,0,3674,5910,270,20,0,0,0,0,6,23860,na,128,16,18,650,694,2360,4852,1098,56,2,106,92,5454,46,0,18,0,0,5556,68,36,0,0,0,0,0,0,0,0,234,34,6,0,0,274,100,320,32,0,0,0,0,0,60.12,54,5190,3844,712,100,20,8,0,0,0,0,0,0
neg,47196,na,344,310,0,0,0,0,0,0,2166,115448,2222024,822046,22630,402,1240042,0,0,0,0,0,2820556,2360462,693424,366404,0,0,0,0,914,490,0,0,0,0,0,59322,1481660,1421142,222592,0,4304,2768,3420,17876,2130582,1025730,36,0,0,0,1257132,748210,296994,197982,142730,111232,162078,268198,160,0,3514778,196,100,244,10,1240042,33214,364946,324754,233620,232620,na,na,na,na,na,na,218240,47196.03,3514778,3514778,3493844,18980,3588,102598,1086140,3184716,1209600,91052,2,62,0,2781545.28,36.48,400001.28,0,0,0,0,0,5604,792166,1861046,480704,36718,7884,594,0,6,3514778,na,6816,906,109872,196804,187622,2335434,338336,8824,102,0,498,1450,2603318,15280,0,9954,0,40,2802582,3312,384,0,0,0,36,0,0,0,0,22508,57832,16902,0,0,58686,11136,12723600,1316114,0,0,0,0,7650350,1934.92,2154,423692,539322,459266,303178,706184,389198,152248,73352,137134,1142,0,0
neg,60608,na,1468,1338,0,0,0,0,0,0,1514,71920,2714360,1751712,28252,0,2092360,0,118,0,0,0,4191008,3744738,545832,328846,0,0,0,0,2892,554,0,0,0,0,0,0,27232,273234,4267292,0,4892,694,1624,7960,2736604,1813264,2720,0,0,0,1828444,1140158,615090,441926,352000,185456,4684,0,0,0,4738304,0,48,314,0,2092360,60298,199152,344694,132720,120940,153080,na,na,na,na,na,125820,60607.06,4738304,4738304,4755574,16488,7230,102874,1095660,4567758,1209600,212974,0,142,0,3731657.28,0,828834.24,0,0,0,0,0,5936,651352,2150308,1632544,103718,23316,584,1368,1402,4738304,na,10904,1360,6502,744748,224414,2319406,1247646,12778,0,0,2378,1170,3710760,61676,0,2718,0,12,3764980,5640,488,0,0,0,0,0,0,0,0,27234,51152,8256,0,0,182566,38618,275220,34424,0,0,0,0,1613990,2235.34,2970,893462,951192,623422,332986,593592,404864,244790,168876,351326,3248,0,0
neg,31146,0,48,na,0,0,0,0,0,0,0,0,0,0,0,0,2702096,0,0,0,53062,90612,6250434,5800248,882082,444120,0,0,0,0,64,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7186022,102,64,1006,300,2702096,71076,267710,609452,116420,137080,124720,125160,264040,na,na,na,106860,31146.51,7186022,7186022,220,0,153024,109588,1131080,0,1209600,0,na,na,na,3237799.68,552359.04,3159754.56,0,0,0,0,0,0,0,0,0,0,0,0,na,0,7186022,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,9578,308,0,0,13720,558400,0,0,0,0,25838,0,0,0,0,0,0,0,0,0,0,0,0,2610670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,1754,na,258,196,0,0,0,0,0,0,110,23274,87572,5056,0,0,47214,0,0,0,0,0,109298,98682,14490,7822,0,0,0,0,86,234,0,0,0,0,0,8896,84472,4078,18566,0,1266,150,672,554,17608,95488,274,0,0,0,59816,44480,9588,1472,312,344,0,0,0,0,123818,0,4,52,4,47214,1428,4910,9532,na,na,na,na,na,na,na,na,14180,1754.21,123818,123818,126964,367.0,0,12182,123520,116012,1209600,2228,2,2,0,103646.4,0,11149.44,0,0,0,0,0,7118,75966,32260,536,90,42,0,0,6,123818,na,1314,18,2244,14788,4452,44756,47108,1290,42,0,248,328,30518,44294,0,0,0,12,104470,128,40,0,0,0,0,0,0,0,0,650,268,154,0,0,2644,650,1866660,186708,0,0,0,0,754220,86.9,74,14102,21688,7896,6014,23544,41714,962,84,8,0,0,0
neg,30940,na,590,578,0,0,0,0,0,0,578,179064,1716666,154358,6778,44,893788,0,0,0,0,0,1779790,1492148,348232,254258,0,0,0,0,410,180,0,0,0,0,0,1506,89968,423028,1542986,0,1260,618,742,24656,1109302,914548,6362,0,0,0,611944,581364,189236,127400,94144,79674,117480,233810,22436,0,2128350,34,164,170,16,893788,29220,195858,149746,169860,na,na,na,na,na,na,na,174440,30940.74,2128350,2128350,2125438,14529.0,246,89258,914620,2057488,1209600,74902,0,66,0,1804199.04,0,251936.64,0,0,0,0,0,47570,896960,994352,108546,8096,1800,164,10,16,2128350,na,2658,380,15612,102208,71474,1214226,630750,19798,382,0,758,440,1793824,34676,0,506,0,16,1817784,1438,248,0,0,0,0,0,0,0,0,16244,36190,7296,0,0,76214,12826,69080,10470,727540,3912,0,0,940780,789.92,812,261804,384760,270368,157954,358748,331720,161696,72900,57312,226,0,0
neg,127568,0,2106,1908,0,0,0,0,73046,572080,3982182,2991880,1779272,540430,82384,918,4420120,0,142,0,310194,425048,8614474,7607768,4217480,1115628,0,0,0,0,2776,224,0,0,0,0,0,956,341106,5685594,3994536,0,10398,8900,18122,84724,245330,8804940,348540,501238,0,0,4470324,1666504,865556,653828,421638,297220,239284,210086,125730,1072022,13143184,12572,10720,3834,136,4420120,165734,2654126,1560136,393740,416380,412840,381180,338600,324580,343960,356040,359060,127568.96,13143184,13143184,13105104,52705.0,3834,93788,1033220,10025788,1209600,318360,1152,394,0,7388370.24,974185.92,1655353.92,786,2214,13174,214638,794892,1916202,2705160,1912172,1246314,983468,209802,26370,350,360,13143184,0,11224,1148,1961986,557106,832128,5983618,653824,21128,30,0,2820,306,257028,2482790,0,2320,0,0,7579050,44524,3926,369870,1311720,0,0,0,0,0,0,91604,38102,6426,25395216,2814976,408026,51830,15279440,1694366,12086580,253556,0,0,7568970,2899.92,2908,2766358,1780534,832512,378272,769202,513944,720372,2157370,103628,0,0,0
neg,6752,na,96,60,0,0,0,0,0,14966,336944,16722,952,0,0,0,177926,0,54,0,12246,20622,369456,346644,70338,24004,0,0,0,0,152,62,0,0,0,0,0,0,4592,214132,150860,0,1466,174,268,324,321096,46256,0,0,0,0,64520,102966,58060,46842,29456,26408,13774,9656,7720,10182,452160,70,78,84,0,177926,4756,39516,30630,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,69400,6752.74,452160,452160,453646,2184,11840,44494,451220,369584,1209600,9696,0,92,0,337734.72,0,30022.08,na,na,0,34,154324,199574,11310,3312,786,236,8,0,156,174,452160,na,1328,62,2492,15694,9260,287406,50762,2578,2,0,82,96,302680,75772,0,228,0,0,340148,330,158,0,0,0,0,0,0,0,0,2702,1604,588,664914,108122,12938,1930,120020,32174,399632,1396,0,0,5752750,na,na,33634,42354,38000,17160,30480,27554,59970,118948,1484,0,0,0
neg,42244,na,1326,1198,0,0,0,0,0,0,272,134144,1959322,1552402,186554,7946,1540838,0,0,0,0,0,3358016,2858232,679450,428630,0,0,482,0,3312,310,0,0,0,0,0,14762,1827838,1998038,2,0,2548,1256,1516,28434,2666480,1140338,68,0,0,0,1950728,823588,370516,258704,168980,108180,99000,60944,0,0,4038024,298,1938,270,8,1540838,42544,282398,395400,232480,185320,180480,na,na,na,na,na,75220,42243.91,4038024,4038024,4030258,16612,14222,36416,402640,3840640,1209600,88572,14,276,0,3148831.68,27743.04,660856.32,0,0,0,0,0,7624,649364,2089092,1040712,47146,6446,256,2,12,4038024,na,4722,648,32048,295250,286484,2666936,545704,8568,280,0,1744,1058,1989628,14472,0,1588,0,28,3183158,3562,306,0,0,340,28050,0,0,0,0,24538,51434,7312,0,0,108644,12094,6326500,637492,0,0,0,0,12243930,1117.32,1430,722398,1330724,429940,233360,416562,383002,193928,93474,37252,0,0,0
neg,0,na,78,58,0,0,0,0,0,3796,7202,1622,1014,0,0,0,na,na,na,na,na,na,na,596,na,0,0,na,na,na,60,108,0,0,0,0,0,0,0,0,13634,0,1100,14,26,20,66,12408,0,0,0,0,9550,2334,716,250,170,64,42,456,50,2,na,0,30,0,0,na,na,1394,0,na,na,na,na,na,na,na,na,na,0,na,na,29612,44,0,na,na,13634,1209600,860,2,12,0,5855.04,0,6712.32,0,14,0,3188,7060,2162,410,814,0,0,0,0,2,6,na,na,1078,0,24,1612,2502,6340,2078,0,0,0,68,200,4154,148,0,0,0,0,6120,46,54,0,0,0,1934,0,2340,0,0,na,0,0,1234,242,238,64,3260,1458,24530,48,0,0,0,45.16,48,8112,4488,508,200,146,42,58,80,0,0,0,0
neg,5204,na,456,390,0,0,0,0,0,0,94656,379332,240676,51292,14,0,331050,0,0,0,152,418,645156,486522,183426,128864,0,0,1374,0,2262,148,0,0,0,0,0,0,45140,720830,0,0,990,216,296,23782,545010,195242,432,2,0,0,319414,191232,63416,47916,35966,27876,24982,38126,15726,1316,829064,0,266,60,14,331050,13146,75540,107182,na,na,na,na,na,na,na,na,180300,5203.81,829064,829064,830686,4046,36,80810,825680,765970,1209600,36460,0,54,0,614921.28,0,149880.96,0,0,0,0,766,64676,254656,289660,146944,8176,1086,6,24,28,829064,na,1680,280,3540,59572,95870,441838,157196,5778,216,0,612,398,606418,39636,0,254,0,28,625622,1514,368,0,0,0,0,0,0,0,0,8664,1068,166,0,0,24446,3016,156020,15632,0,0,0,0,0,669.62,714,161734,424994,115172,48366,14890,812,2,0,0,0,0,0
neg,29716,na,1824,1662,0,0,0,0,0,0,328,171296,1164848,550060,66736,20986,906588,0,0,0,0,0,1819122,1618582,284218,152338,0,0,1324,0,4388,902,0,0,0,0,0,11220,762634,1200398,2,0,4126,10762,18884,792238,890906,257122,216,0,0,0,614328,415440,130946,92528,70154,60470,78748,511452,188,0,2103890,84,74,376,12,906588,21616,142122,141310,176560,na,na,na,na,na,na,na,103080,29716.98,2103890,2103890,2081076,17051.0,6994,86290,889540,1974254,1209600,78140,0,30,0,1678011.84,0,294440.64,0,0,0,0,0,13990,324072,897848,670318,62164,5348,514,2126,2140,2103890,na,3768,490,35082,132586,84666,1344018,359936,13542,166,0,2776,2680,1577862,100512,0,30090,0,16,1693248,1342,306,0,0,0,0,0,0,0,0,11246,20460,3642,0,0,53702,12646,167180,94356,0,0,0,0,1128630,937.82,1050,312388,342520,252934,118440,213136,263806,196780,136952,130858,6440,0,0
neg,103064,na,2130706432,196,0,0,0,0,0,0,4408,1017628,4281432,1114548,33764,718,2848882,0,0,0,0,0,5901406,5354614,705318,463158,0,0,0,0,398,106,0,0,0,0,0,102598,3237688,797802,2314410,0,2530,658,1112,2072,153236,6292180,710,0,0,0,1469860,1911598,754078,617688,501980,408898,448306,340052,38,0,6607488,32,14,226,22,2848882,63434,359494,344594,121500,116260,125060,120240,151820,na,na,na,61400,103063.51,6607488,6607488,6563148,43044,6014,50270,549560,6452498,1209600,184078,2,68,0,5933064,0,515555.52,0,902,0,0,0,218684,2652576,2900666,626776,43166,10154,476,62,76,6607488,na,7380,962,71404,383314,163320,4389782,1399242,36896,198,0,278,252,5419626,81178,0,44810,0,24,5987670,4120,296,0,0,0,0,0,0,0,0,37704,111458,45426,0,0,132920,23770,25157060,2578572,229418,13246,0,0,7442800,1789.96,1990,557612,1178162,878438,453080,1118300,1241398,611828,220290,190356,3034,0,0
neg,1007500,na,0,248,0,0,0,0,0,0,0,0,0,0,0,0,36055496,0,186,0,1157150,1668006,57190900,51043254,13085396,5563352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71447148,0,0,0,0,36055496,1149342,5084730,7977446,321960,219080,221460,214400,278240,249020,215140,205800,235180,1007500.59,71447148,71447148,1104,0,0,10006,1156140,0,1209600,0,0,316,0,56232857.28,0,10637841.6,0,0,0,0,0,0,0,0,0,0,0,0,112,0,71447148,na,0,0,0,0,0,0,0,0,0,0,244,402,2205966,501828,0,104,0,0,2274142,0,0,0,0,0,0,0,0,0,0,490822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,1468,0,40,38,0,0,0,0,0,0,58,54922,28920,0,0,0,35990,0,0,0,0,0,79478,71812,16568,2396,0,0,0,0,36,24,0,0,0,0,0,0,0,18578,65322,0,622,172,182,1054,272,80060,1538,0,0,0,24868,36974,12192,4342,2316,1310,908,546,132,312,96112,110,100,18,0,35990,854,7504,8926,na,na,na,na,na,na,na,na,16000,1468.87,96112,96112,94522,410,282,9248,95480,84038,1209600,2022,0,4,0,70881.6,1725.12,10340.16,2,50,0,0,0,5184,53152,25054,444,54,12,0,0,164,96112,0,1296,74,982,1390,1452,24682,50882,3062,80,0,104,56,72316,36596,0,0,0,0,72652,128,56,10,1854,0,0,0,0,0,0,712,148,22,0,0,1380,264,1640,732,0,0,0,0,468910,391.26,162,13532,7788,4602,2254,6988,8714,4944,35056,22,0,0,0
neg,39608,na,288,248,0,0,0,0,0,0,87358,1141128,1121642,151780,974,0,1207122,0,0,0,0,0,2211010,1897552,413892,265352,0,0,0,0,300,446,0,0,0,0,0,21656,892780,382684,1205762,0,2878,1668,3248,162410,1888874,442948,854,0,0,2,730982,641922,376744,330342,252292,150782,19818,0,0,0,2625328,0,50,50,2,1207122,37496,192614,220386,200260,181880,na,na,na,na,na,na,27540,39609.0,2625328,2625328,2614498,14972,1902,16520,200680,2502882,1209600,86130,0,138,0,2210466.24,0,290401.92,0,0,0,0,1366,352764,1198548,786590,153814,7658,2040,102,2,6,2625328,na,3468,470,31312,171730,73952,1566860,634450,20492,148,0,228,586,2193588,37550,44,24622,0,0,2229662,2112,272,0,0,0,0,0,0,0,0,18554,33488,7524,0,0,71780,15560,28280,3142,0,0,0,0,38597940,1026.14,1060,314048,366536,310796,178146,414598,408748,326102,161976,21876,56,0,0
neg,40424,na,2028,1472,0,0,0,0,0,0,1178,290806,1581320,754412,69070,1456,1166608,0,0,0,0,0,2336890,1973886,579682,325160,0,0,0,0,784,1246,0,0,0,0,0,121284,1906916,561566,108476,0,4426,3458,4284,454406,1876428,354856,384,0,0,0,1092414,476094,194442,160026,161354,270096,343816,0,0,0,2916940,0,194,182,16,1166608,40372,345706,232900,183080,304120,na,na,na,na,na,na,88140,40424.89,2916940,2916940,2934762,17424,7930,46866,492760,2698242,1209600,105448,2,78,0,2184035.52,0,512020.8,0,0,0,0,0,6534,589114,1258784,746438,89630,6826,916,422,450,2916940,na,4934,468,58498,407946,100648,919912,1182840,22720,276,0,1860,2028,2107118,70188,0,30458,0,12,2202550,1600,430,0,0,0,0,0,0,0,0,20822,37032,13930,0,0,81104,19080,3366920,501606,0,0,0,0,704870,874.92,1016,542276,417076,326064,154684,264510,231132,165424,136986,421566,38524,0,0
neg,60550,na,202,202,0,0,0,0,0,0,904,620152,2167514,698250,22708,0,1861768,0,0,0,0,0,3130394,2810442,544066,285204,0,0,0,0,244,36,0,0,0,0,0,52538,2109396,1136214,211380,0,2806,2816,6152,10906,1438204,2047814,830,0,0,0,1366848,444348,334826,308568,316740,290818,220298,177400,48142,1540,3674772,186,842,150,2,1861768,48928,291308,251758,189340,173320,174040,na,na,na,na,na,3140,60550.37,3674772,3674772,3656434,23975.0,11872,1892,41520,3509528,1209600,83472,280,102,0,3025768.32,0,481506.24,na,na,0,0,0,76420,1715150,1531594,172356,12172,1822,14,2152,2156,3674772,na,1920,366,76262,101702,236788,2808698,280806,2986,0,0,144,200,2517064,23904,0,1088,0,0,2750354,1454,114,0,0,0,0,0,0,0,0,26958,52128,10922,0,0,87786,17898,665400,110302,0,0,0,0,31134950,na,na,499086,422002,314336,171872,351762,380442,409838,331206,613724,15260,0,0
neg,40824,na,90,56,0,0,0,0,0,0,438,390528,1933148,440056,11334,44,1305814,0,0,0,0,0,2562992,2301674,333860,217804,0,0,0,0,212,64,0,0,0,0,0,85710,1139834,1342326,207678,0,1802,962,1062,4420,1357324,1376792,33186,0,0,0,928212,699200,250278,200496,178818,176680,322600,19264,0,0,2897292,72,100,244,4,1305814,33712,198452,134980,136480,142160,na,na,na,na,na,na,51260,40823.66,2897292,2897292,2898724,17407.0,142,45054,471880,2775548,1209600,87896,0,114,0,2421607.68,0,352353.6,0,0,0,0,0,67086,1133942,1356292,205444,10240,2432,112,560,566,2897292,na,3164,446,45596,237418,107798,1723322,645392,12324,88,0,134,172,2419454,5426,50,116152,0,0,2436562,1614,88,0,0,0,0,0,0,0,0,17064,38954,6512,0,0,115480,15698,10080,1030,0,0,0,0,823670,1058.78,940,372694,495588,470582,231388,440686,328744,222082,113352,99732,700,0,0
neg,356,0,10,8,0,0,0,0,0,13126,12360,15442,7882,0,0,0,15370,0,0,0,4124,6774,40466,34844,27704,3686,0,0,0,0,62,90,0,0,0,0,0,0,0,0,48810,0,4714,3194,2136,1388,1576,32586,184,3032,0,0,32086,11140,2130,716,400,354,190,1178,558,58,72396,14,12,18,0,15370,698,15024,11806,na,na,na,na,na,na,na,na,26860,355.91,72396,72396,74976,219.0,6,6808,71600,48918,1209600,1320,0,4,0,24178.56,0,20405.76,44,98,0,2870,25344,9636,7140,3466,348,6,0,0,10,84,72396,0,4070,14,628,4244,6596,30894,2316,48,0,0,16,216,23662,310,0,0,0,0,25818,138,76,0,0,0,0,0,0,0,0,738,0,0,0,0,772,142,2260,244,0,0,0,0,0,387.42,118,25406,8214,3104,756,1818,2522,2730,4260,0,0,0,0
